9,-0.0,1.43e-06,0.0,-1.2091996,-1.20919955,1.20919955
7,-2.63596274,-1.01389573,0.01680372,-1.60075937,-0.04523848,-0.0167552
8,-1.01058484,-1.00037629,0.03435146,-1.60480444,-0.00442687,0.01337736
6,-3.28771218,0.01152973,-0.07215386,-1.24284827,1.16327151,-1.22203538
